Ticker,MinVol_Weight,MaxSharpe_Weight,TargetReturn_12.30%_Weight,EqualWeight_Weight
EZL.AX,0.012493502459748772,0.011922054412316585,0.014762760802534428,0.010526315789473684
MCP.AX,0.008052136721147261,0.0034150155293269616,0.009532586041616232,0.010526315789473684
IRI.AX,0.018270817339154866,0.0004083024956111585,0.0006464078398996029,0.010526315789473684
MEZ.AX,0.018106504679244254,0.012438711801705455,0.021426574204824834,0.010526315789473684
KSL.AX,0.003216185322461718,0.011041298745593755,0.006987859654525736,0.010526315789473684
AXE.AX,0.011938368094712184,0.019424346680707204,0.0035722857739251624,0.010526315789473684
PAC.AX,0.008587389092872252,0.012272130572569543,0.005980549287123484,0.010526315789473684
SVR.AX,0.004911269744428282,0.004105616219707522,0.017724398112140362,0.010526315789473684
LYL.AX,0.010835536560350629,0.015255009548839698,0.0010551894274417638,0.010526315789473684
OBL.AX,0.0026440822144039237,0.00044633270641165483,0.009947296046255164,0.010526315789473684
SRV.AX,0.014500921910387562,0.01444495248712234,0.011487880659723252,0.010526315789473684
FWD.AX,0.0037396479161544336,0.01666808477525085,0.000457047746794307,0.010526315789473684
AQZ.AX,0.01863081950420228,0.003492180080573064,0.01602066555376061,0.010526315789473684
MFF.AX,0.013975651461023758,0.005633072260065864,0.007934373734966563,0.010526315789473684
COF.AX,0.018642347049848025,0.0019754223333571645,0.011060803854157262,0.010526315789473684
EQT.AX,0.01893469396823915,0.004041470470370796,0.020699999214850773,0.010526315789473684
MVF.AX,0.0021484627592692237,0.005172168527358884,0.020422441540462972,0.010526315789473684
CWP.AX,0.019239862152337785,0.005740670954323181,0.002125002515616887,0.010526315789473684
SPK.AX,0.019671629508730498,0.009373831851997456,0.01864960865671879,0.010526315789473684
MAQ.AX,0.012287620067055288,0.01938326659778869,0.016597073733125037,0.010526315789473684
MMS.AX,0.011856656418269787,0.0015049819606455963,0.018858259480358606,0.010526315789473684
CCP.AX,0.001385450060651451,0.006992542943918042,0.012694324494282056,0.010526315789473684
AFI.AX,0.014811276069011125,0.004484703328702976,0.0006689437396122009,0.010526315789473684
IFT.AX,0.008416755672682765,0.015458705215893745,0.011766289158946128,0.010526315789473684
SMR.AX,0.014200376963760492,0.01917242844150246,0.0019952932569795166,0.010526315789473684
WBT.AX,0.006133185506303313,0.008892153080309943,0.0033871430600249854,0.010526315789473684
DDR.AX,0.012627160381877785,0.01847743253172975,0.011817206046571811,0.010526315789473684
ING.AX,0.019351700624887593,0.017584577622974315,0.02013142735766188,0.010526315789473684
IPH.AX,0.00461122853856667,0.007331099938381556,0.004860097648384194,0.010526315789473684
LLC.AX,0.017487813972131144,0.0020981254270063597,0.02134955559586934,0.010526315789473684
NEU.AX,0.006819618869615629,0.019887496354728806,0.007636622020179686,0.010526315789473684
ARB.AX,0.0065277688399083406,0.01660672905697521,0.019648717347537988,0.010526315789473684
NWS.AX,0.019779561206742083,0.014743346145491897,0.0007720509520685477,0.010526315789473684
TPG.AX,0.011159897763644764,0.009066560964809586,0.015722976589791517,0.010526315789473684
ALX.AX,0.012126001645840965,0.0043253126983896426,0.018316290516727507,0.010526315789473684
BPT.AX,0.0005477772254534097,0.006897538960877135,0.00931916363949395,0.010526315789473684
ANN.AX,0.011619497158202851,0.009426513015800692,0.001010507596694793,0.010526315789473684
A2M.AX,0.012211838062510133,0.012883003258212247,0.015606464452812259,0.010526315789473684
BRG.AX,0.010502134680713331,0.0023193487628291936,0.02057949147566405,0.010526315789473684
MTS.AX,0.020652261722130413,0.014675330564104715,0.018958868040497855,0.010526315789473684
CDA.AX,0.0002919213441215189,0.014920566641832764,0.0033434573309354364,0.010526315789473684
YAL.AX,0.016362132796937587,0.02029200555039794,0.005083672188837974,0.010526315789473684
AUB.AX,0.005593699455160232,0.015972018565210036,0.007431097582766625,0.010526315789473684
FPH.AX,0.015255566501293411,0.02030316265539155,0.00866712414535103,0.010526315789473684
AGL.AX,0.008788636160478626,0.001308598150686698,0.011320825715926422,0.010526315789473684
SOL.AX,0.010297051462088834,0.01904867299266908,0.01221620149695284,0.010526315789473684
TLX.AX,0.0045383684076446915,0.01636371227442229,0.0019042317591501645,0.010526315789473684
IGO.AX,0.019007174219116515,0.011618057320898727,0.012249926368131308,0.010526315789473684
MPL.AX,0.01496925842925066,0.007243951184543623,0.013713315782979931,0.010526315789473684
APA.AX,0.016246689439065456,0.0029648595492929967,0.011967554102093289,0.010526315789473684
WHC.AX,0.003943127083855997,0.001408764840808594,0.005902934671851986,0.010526315789473684
ASX.AX,0.01328170040073919,0.007383039803374377,0.01277171267464762,0.010526315789473684
COH.AX,0.0012271111433366218,0.008411154932885039,0.02097289040353707,0.010526315789473684
ORG.AX,0.008066445563921488,0.01553906166443724,0.005748520237887337,0.010526315789473684
SGP.AX,0.00816448480902149,0.00523935396727506,0.016190585073694676,0.010526315789473684
SHL.AX,0.004943233243422242,0.005726610298286061,0.004223533233161199,0.010526315789473684
SCG.AX,0.0037905686440665954,0.0037842900578627663,0.01959806936957289,0.010526315789473684
TWE.AX,0.003808601875614884,0.019511524071775203,0.012361667563008896,0.010526315789473684
IAG.AX,0.012417553022698515,0.003064305631133228,0.020004166196038092,0.010526315789473684
AMC.AX,0.020634750573627576,0.01076979137512324,0.010681373858143307,0.010526315789473684
JBH.AX,0.009063923264718743,0.007361339109663818,0.006463535721345065,0.010526315789473684
CPU.AX,0.015072751167379264,0.011648233248459913,0.010773786495334501,0.010526315789473684
REA.AX,0.009741693255821218,0.0001881188708512889,0.018561014660809207,0.010526315789473684
PME.AX,0.012384381325545892,0.017656061352796154,0.011748571266529981,0.010526315789473684
RMD.AX,0.01732571651918244,0.008269621576500494,0.01362320664583304,0.010526315789473684
SUN.AX,0.0017703715055337758,0.0053514975611787625,0.012662653693847448,0.010526315789473684
COL.AX,0.011934865238414367,0.006417470441069952,0.01626984941742717,0.010526315789473684
SIG.AX,0.003998823095100098,0.01985095980054851,0.0042531313847550285,0.010526315789473684
QAN.AX,0.00597672251835738,0.007563027942140254,0.01093727421076401,0.010526315789473684
STO.AX,0.013758351789286222,0.009647031300672253,0.0026548681506385766,0.010526315789473684
TCL.AX,0.01802304558428641,0.017720474710620212,0.021209607248378105,0.010526315789473684
S32.AX,0.008147923511938514,0.020418076275734505,0.0002574390649383158,0.010526315789473684
QBE.AX,0.011314518500670062,0.019959630823215845,0.014848401029329368,0.010526315789473684
BXB.AX,0.006113426845714487,0.002760073603312525,0.0016458399405006058,0.010526315789473684
XRO.AX,0.003415849845123203,0.011442985001733583,0.0020441366054280525,0.010526315789473684
WTC.AX,0.005546055402776766,0.012281559235450655,0.0037188357216226824,0.010526315789473684
WOW.AX,0.017323675371650315,0.016058955622637726,0.012530046123236827,0.010526315789473684
ALL.AX,0.00602265140915133,0.009942037423454442,0.0021117374741371096,0.010526315789473684
EVN.AX,0.018320946211263754,0.00966828232087997,0.005597293963694298,0.010526315789473684
TLS.AX,0.018099310853091823,0.007371588784715623,0.005832448687046101,0.010526315789473684
PLS.AX,0.0008865891773538721,0.01498772630854438,0.00032266132699378157,0.010526315789473684
WDS.AX,0.0029129154191259513,0.013415699254457403,0.012576834940824974,0.010526315789473684
GMG.AX,0.005739538331955679,0.02018671562571078,0.007078836550096967,0.010526315789473684
WES.AX,0.0026398146246002945,0.01203646926214585,0.016474546692942158,0.010526315789473684
FMG.AX,0.0087990643760572,0.0188485700125692,0.011853971655893452,0.010526315789473684
JHX.AX,0.006898088265943539,0.019842333070218827,0.018352440787120044,0.010526315789473684
NST.AX,0.016745810587436304,0.0007637727859179497,0.0006600998130335058,0.010526315789473684
MQG.AX,0.00887994027375081,0.0007746024581343983,0.01569248629070526,0.010526315789473684
RIO.AX,0.005202490186048202,0.020138918361351513,0.00876675823262639,0.010526315789473684
NAB.AX,0.017477996584893723,0.012295889609565857,0.02019950083587954,0.010526315789473684
WBC.AX,0.012271609035976613,0.005808799722578215,0.0013102947298164861,0.010526315789473684
ANZ.AX,0.020156604842555194,0.009055716138915678,0.018421770589404075,0.010526315789473684
CSL.AX,0.0017521944920968664,0.009098230677065063,0.010896907743709551,0.010526315789473684
CBA.AX,0.015102134981894324,0.0021341795820418964,0.0006622015222694086,0.010526315789473684
BHP.AX,0.005896721121167099,0.01867998127255839,0.01044365415779881,0.010526315789473684
